date,Generic_Drug,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d,day_of_week,month
2019-09-22,Amoxicillin,20.0,250.0,0.0,0,16.0,8.0,13.285714285714286,0.0,6,9
2019-09-23,Amoxicillin,11.0,137.5,0.0,0,15.0,9.0,13.357142857142858,0.0,0,9
2019-09-24,Amoxicillin,10.0,125.0,0.0,0,18.0,12.0,13.357142857142858,0.0,1,9
2019-09-25,Amoxicillin,9.0,112.5,0.0,0,13.0,12.0,13.571428571428571,0.0,2,9
2019-09-26,Amoxicillin,15.0,187.5,0.0,0,12.0,9.0,13.071428571428571,0.0,3,9
2019-09-27,Amoxicillin,10.0,125.0,0.0,0,13.0,12.0,13.285714285714286,0.0,4,9
2019-09-28,Amoxicillin,17.0,212.5,0.0,0,12.0,12.0,13.142857142857142,0.0,5,9
2019-09-29,Amoxicillin,14.0,175.0,0.0,0,20.0,9.0,13.642857142857142,0.0,6,9
2019-09-30,Amoxicillin,10.0,125.0,0.0,0,11.0,6.0,13.5,0.0,0,9
2019-10-01,Amoxicillin,9.0,112.5,0.0,0,10.0,15.0,13.142857142857142,0.0,1,10
2019-10-02,Amoxicillin,9.0,112.5,0.0,0,9.0,14.0,12.5,0.0,2,10
2019-10-03,Amoxicillin,10.0,125.0,0.0,0,15.0,12.0,12.214285714285714,0.0,3,10
2019-10-04,Amoxicillin,14.0,175.0,0.0,0,10.0,9.0,12.071428571428571,0.0,4,10
2019-10-05,Amoxicillin,9.0,112.5,0.0,0,17.0,12.0,12.142857142857142,0.0,5,10
2019-10-06,Amoxicillin,10.0,125.0,0.0,0,14.0,8.0,11.928571428571429,0.0,6,10
2019-10-07,Amoxicillin,14.0,175.0,0.0,0,10.0,12.0,11.214285714285714,0.0,0,10
2019-10-08,Amoxicillin,12.0,150.0,0.0,0,9.0,19.0,11.428571428571429,0.0,1,10
2019-10-09,Amoxicillin,14.0,175.0,0.0,0,9.0,11.0,11.571428571428571,0.0,2,10
2019-10-10,Amoxicillin,10.0,125.0,0.0,0,10.0,7.0,11.928571428571429,0.0,3,10
2019-10-11,Amoxicillin,13.0,162.5,0.0,0,14.0,16.0,11.571428571428571,0.0,4,10
2019-10-12,Amoxicillin,18.0,225.0,0.0,0,9.0,12.0,11.785714285714286,0.0,5,10
2019-10-13,Amoxicillin,11.0,137.5,0.0,0,10.0,12.0,11.857142857142858,0.0,6,10
2019-10-14,Amoxicillin,11.0,137.5,0.0,0,14.0,10.0,11.642857142857142,0.0,0,10
2019-10-15,Amoxicillin,9.0,112.5,0.0,0,12.0,16.0,11.714285714285714,0.0,1,10
2019-10-16,Amoxicillin,12.0,150.0,0.0,0,14.0,15.0,11.714285714285714,0.0,2,10
2019-10-17,Amoxicillin,12.0,150.0,0.0,0,10.0,18.0,11.928571428571429,0.0,3,10
2019-10-18,Amoxicillin,9.0,112.5,0.0,0,13.0,13.0,12.071428571428571,0.0,4,10
2019-10-19,Amoxicillin,10.0,125.0,0.0,0,18.0,12.0,11.714285714285714,0.0,5,10
2019-10-20,Amoxicillin,12.0,150.0,0.0,0,11.0,13.0,11.785714285714286,0.0,6,10
2019-10-21,Amoxicillin,13.0,162.5,0.0,0,11.0,12.0,11.928571428571429,0.0,0,10
2019-10-22,Amoxicillin,9.0,112.5,0.0,0,9.0,20.0,11.857142857142858,0.0,1,10
2019-10-23,Amoxicillin,12.0,150.0,0.0,0,12.0,11.0,11.642857142857142,0.0,2,10
2019-10-24,Amoxicillin,10.0,125.0,0.0,0,12.0,10.0,11.5,0.0,3,10
2019-10-25,Amoxicillin,12.0,150.0,0.0,0,9.0,9.0,11.5,0.0,4,10
2019-10-26,Amoxicillin,9.0,112.5,0.0,0,10.0,15.0,11.428571428571429,0.0,5,10
2019-10-27,Amoxicillin,13.0,162.5,0.0,0,12.0,10.0,10.785714285714286,0.0,6,10
2019-10-28,Amoxicillin,11.0,137.5,0.0,0,13.0,17.0,10.928571428571429,0.0,0,10
2019-10-29,Amoxicillin,12.0,150.0,0.0,0,9.0,14.0,10.928571428571429,0.0,1,10
2019-10-30,Amoxicillin,11.0,137.5,0.0,0,12.0,10.0,11.142857142857142,0.0,2,10
2019-10-31,Amoxicillin,9.0,112.5,0.0,0,10.0,9.0,11.071428571428571,0.0,3,10
2019-11-01,Amoxicillin,17.0,212.5,0.0,0,12.0,9.0,10.857142857142858,0.0,4,11
2019-11-02,Amoxicillin,8.0,100.0,0.0,0,9.0,10.0,11.428571428571429,0.0,5,11
2019-11-03,Amoxicillin,13.0,162.5,0.0,0,13.0,14.0,11.285714285714286,0.0,6,11
2019-11-04,Amoxicillin,9.0,112.5,0.0,0,11.0,9.0,11.357142857142858,0.0,0,11
2019-11-05,Amoxicillin,15.0,187.5,0.0,0,12.0,10.0,11.071428571428571,0.0,1,11
2019-11-06,Amoxicillin,13.0,162.5,0.0,0,11.0,14.0,11.5,0.0,2,11
2019-11-07,Amoxicillin,15.0,187.5,0.0,0,9.0,12.0,11.571428571428571,0.0,3,11
2019-11-08,Amoxicillin,15.0,187.5,0.0,0,17.0,14.0,11.928571428571429,0.0,4,11
2019-11-09,Amoxicillin,15.0,187.5,0.0,0,8.0,10.0,12.142857142857142,0.0,5,11
2019-11-10,Amoxicillin,3.0,37.5,0.0,0,13.0,13.0,12.571428571428571,0.0,6,11
2019-11-11,Amoxicillin,14.0,175.0,0.0,0,9.0,18.0,11.857142857142858,0.0,0,11
2019-11-12,Amoxicillin,10.0,125.0,0.0,0,15.0,11.0,12.071428571428571,0.0,1,11
2019-11-13,Amoxicillin,11.0,137.5,0.0,0,13.0,11.0,11.928571428571429,0.0,2,11
2019-11-14,Amoxicillin,12.0,150.0,0.0,0,15.0,9.0,11.928571428571429,0.0,3,11
2019-11-15,Amoxicillin,8.0,100.0,0.0,0,15.0,12.0,12.142857142857142,0.0,4,11
2019-11-16,Amoxicillin,15.0,187.5,0.0,0,15.0,12.0,11.5,0.0,5,11
2019-11-17,Amoxicillin,10.0,125.0,0.0,0,3.0,9.0,12.0,0.0,6,11
2019-11-18,Amoxicillin,8.0,100.0,0.0,0,14.0,10.0,11.785714285714286,0.0,0,11
2019-11-19,Amoxicillin,11.0,137.5,0.0,0,10.0,12.0,11.714285714285714,0.0,1,11
2019-11-20,Amoxicillin,8.0,100.0,0.0,0,11.0,13.0,11.428571428571429,0.0,2,11
2019-11-21,Amoxicillin,19.0,237.5,0.0,0,12.0,9.0,11.071428571428571,0.0,3,11
2019-11-22,Amoxicillin,6.0,75.0,0.0,0,8.0,12.0,11.357142857142858,0.0,4,11
2019-11-23,Amoxicillin,11.0,137.5,0.0,0,15.0,10.0,10.714285714285714,0.0,5,11
2019-11-24,Amoxicillin,13.0,162.5,0.0,0,10.0,12.0,10.428571428571429,0.0,6,11
2019-11-25,Amoxicillin,11.0,137.5,0.0,0,8.0,9.0,11.142857142857142,0.0,0,11
2019-11-26,Amoxicillin,11.0,137.5,0.0,0,11.0,13.0,10.928571428571429,0.0,1,11
2019-11-27,Amoxicillin,20.0,250.0,0.0,0,8.0,11.0,11.0,0.0,2,11
2019-11-28,Amoxicillin,11.0,137.5,0.0,0,19.0,12.0,11.642857142857142,0.0,3,11
2019-11-29,Amoxicillin,19.0,237.5,0.0,0,6.0,11.0,11.571428571428571,0.0,4,11
2019-11-30,Amoxicillin,9.0,112.5,0.0,0,11.0,9.0,12.357142857142858,0.0,5,11
2019-12-01,Amoxicillin,12.0,150.0,0.0,0,13.0,17.0,11.928571428571429,0.0,6,12
2019-12-02,Amoxicillin,6.0,75.0,0.0,0,11.0,8.0,12.071428571428571,0.0,0,12
2019-12-03,Amoxicillin,12.0,150.0,0.0,0,11.0,13.0,11.928571428571429,0.0,1,12
2019-12-04,Amoxicillin,10.0,125.0,0.0,0,20.0,9.0,12.0,0.0,2,12
2019-12-05,Amoxicillin,3.0,37.5,0.0,0,11.0,15.0,12.142857142857142,0.0,3,12
2019-12-06,Amoxicillin,10.0,125.0,0.0,0,19.0,13.0,11.0,0.0,4,12
2019-12-07,Amoxicillin,9.0,112.5,0.0,0,9.0,15.0,11.285714285714286,0.0,5,12
2019-12-08,Amoxicillin,11.0,137.5,0.0,0,12.0,15.0,11.142857142857142,0.0,6,12
2019-12-09,Amoxicillin,12.0,150.0,0.0,0,6.0,15.0,11.0,0.0,0,12
2019-12-10,Amoxicillin,12.0,150.0,0.0,0,12.0,3.0,11.071428571428571,0.0,1,12
2019-12-11,Amoxicillin,13.0,162.5,0.0,0,10.0,14.0,11.142857142857142,0.0,2,12
2019-12-12,Amoxicillin,9.0,112.5,0.0,0,3.0,10.0,10.642857142857142,0.0,3,12
2019-12-13,Amoxicillin,9.0,112.5,0.0,0,10.0,11.0,10.5,0.0,4,12
2019-12-14,Amoxicillin,8.0,100.0,0.0,0,9.0,12.0,9.785714285714286,0.0,5,12
2019-12-15,Amoxicillin,11.0,137.5,0.0,0,11.0,8.0,9.714285714285714,0.0,6,12
2019-12-16,Amoxicillin,10.0,125.0,0.0,0,12.0,15.0,9.642857142857142,0.0,0,12
2019-12-17,Amoxicillin,17.0,212.5,0.0,0,12.0,10.0,9.928571428571429,0.0,1,12
2019-12-18,Amoxicillin,10.0,125.0,0.0,0,13.0,8.0,10.285714285714286,0.0,2,12
2019-12-19,Amoxicillin,9.0,112.5,0.0,0,9.0,11.0,10.285714285714286,0.0,3,12
2019-12-20,Amoxicillin,19.0,237.5,0.0,0,9.0,8.0,10.714285714285714,0.0,4,12
2019-12-21,Amoxicillin,11.0,137.5,0.0,0,8.0,19.0,11.357142857142858,0.0,5,12
2019-12-22,Amoxicillin,8.0,100.0,0.0,0,11.0,6.0,11.5,0.0,6,12
2019-12-23,Amoxicillin,10.0,125.0,0.0,0,10.0,11.0,11.285714285714286,0.0,0,12
2019-12-24,Amoxicillin,19.0,237.5,0.0,0,17.0,13.0,11.142857142857142,0.0,1,12
2019-12-25,Amoxicillin,14.0,175.0,0.0,0,10.0,11.0,11.642857142857142,0.0,2,12
2019-12-26,Amoxicillin,7.0,87.5,0.0,0,9.0,11.0,11.714285714285714,0.0,3,12
2019-12-27,Amoxicillin,6.0,75.0,0.0,0,19.0,20.0,11.571428571428571,0.0,4,12
2019-12-28,Amoxicillin,14.0,175.0,0.0,0,11.0,11.0,11.357142857142858,0.0,5,12
2019-12-29,Amoxicillin,18.0,225.0,0.0,0,8.0,19.0,11.785714285714286,0.0,6,12
2019-12-30,Amoxicillin,9.0,112.5,0.0,0,10.0,9.0,12.285714285714286,0.0,0,12
2019-12-31,Amoxicillin,12.0,150.0,0.0,0,19.0,12.0,12.214285714285714,0.0,1,12
2020-01-01,Amoxicillin,14.0,175.0,0.0,0,14.0,6.0,11.857142857142858,0.0,2,1
2020-01-02,Amoxicillin,12.0,150.0,0.0,0,7.0,12.0,12.142857142857142,0.0,3,1
2020-01-03,Amoxicillin,10.0,125.0,0.0,0,6.0,10.0,12.357142857142858,0.0,4,1
2020-01-04,Amoxicillin,12.0,150.0,0.0,0,14.0,3.0,11.714285714285714,0.0,5,1
2020-01-05,Amoxicillin,10.0,125.0,0.0,0,18.0,10.0,11.785714285714286,0.0,6,1
2020-01-06,Amoxicillin,14.0,175.0,0.0,0,9.0,9.0,11.928571428571429,0.0,0,1
2020-01-07,Amoxicillin,19.0,237.5,0.0,0,12.0,11.0,12.214285714285714,0.0,1,1
2020-01-08,Amoxicillin,19.0,237.5,0.0,0,14.0,12.0,12.214285714285714,0.0,2,1
2020-01-09,Amoxicillin,19.0,237.5,0.0,0,12.0,12.0,12.571428571428571,0.0,3,1
2020-01-10,Amoxicillin,12.0,150.0,0.0,0,10.0,13.0,13.428571428571429,0.0,4,1
2020-01-11,Amoxicillin,14.0,175.0,0.0,0,12.0,9.0,13.857142857142858,0.0,5,1
2020-01-12,Amoxicillin,10.0,125.0,0.0,0,10.0,9.0,13.857142857142858,0.0,6,1
2020-01-13,Amoxicillin,11.0,137.5,0.0,0,14.0,8.0,13.285714285714286,0.0,0,1
2020-01-14,Amoxicillin,7.0,87.5,0.0,0,19.0,11.0,13.428571428571429,0.0,1,1
2020-01-15,Amoxicillin,12.0,150.0,0.0,0,19.0,10.0,13.071428571428571,0.0,2,1
2020-01-16,Amoxicillin,5.0,62.5,0.0,0,19.0,17.0,12.928571428571429,0.0,3,1
2020-01-17,Amoxicillin,9.0,112.5,0.0,0,12.0,10.0,12.428571428571429,0.0,4,1
2020-01-18,Amoxicillin,16.0,200.0,0.0,0,14.0,9.0,12.357142857142858,0.0,5,1
2020-01-19,Amoxicillin,16.0,200.0,0.0,0,10.0,19.0,12.642857142857142,0.0,6,1
2020-01-20,Amoxicillin,8.0,100.0,0.0,0,11.0,11.0,13.071428571428571,0.0,0,1
2020-01-21,Amoxicillin,10.0,125.0,0.0,0,7.0,8.0,12.642857142857142,0.0,1,1
2020-01-22,Amoxicillin,18.0,225.0,0.0,0,12.0,10.0,12.0,0.0,2,1
2020-01-23,Amoxicillin,18.0,225.0,0.0,0,5.0,19.0,11.928571428571429,0.0,3,1
2020-01-24,Amoxicillin,13.0,162.5,0.0,0,9.0,14.0,11.857142857142858,0.0,4,1
2020-01-25,Amoxicillin,9.0,112.5,0.0,0,16.0,7.0,11.928571428571429,0.0,5,1
2020-01-26,Amoxicillin,6.0,75.0,0.0,0,16.0,6.0,11.571428571428571,0.0,6,1
2020-01-27,Amoxicillin,18.0,225.0,0.0,0,8.0,14.0,11.285714285714286,0.0,0,1
2020-01-28,Amoxicillin,12.0,150.0,0.0,0,10.0,18.0,11.785714285714286,0.0,1,1
2020-01-29,Amoxicillin,11.0,137.5,0.0,0,18.0,9.0,12.142857142857142,0.0,2,1
2020-01-30,Amoxicillin,7.0,87.5,0.0,0,18.0,12.0,12.071428571428571,0.0,3,1
2020-01-31,Amoxicillin,15.0,187.5,0.0,0,13.0,14.0,12.214285714285714,0.0,4,1
2020-02-01,Amoxicillin,14.0,175.0,0.0,0,9.0,12.0,12.642857142857142,0.0,5,2
2020-02-02,Amoxicillin,18.0,225.0,0.0,0,6.0,10.0,12.5,0.0,6,2
2020-02-03,Amoxicillin,20.0,250.0,0.0,0,18.0,12.0,12.642857142857142,0.0,0,2
2020-02-04,Amoxicillin,8.0,100.0,0.0,0,12.0,10.0,13.5,0.0,1,2
2020-02-05,Amoxicillin,15.0,187.5,0.0,0,11.0,14.0,13.357142857142858,0.0,2,2
2020-02-06,Amoxicillin,12.0,150.0,0.0,0,7.0,19.0,13.142857142857142,0.0,3,2
2020-02-07,Amoxicillin,8.0,100.0,0.0,0,15.0,19.0,12.714285714285714,0.0,4,2
2020-02-08,Amoxicillin,9.0,112.5,0.0,0,14.0,19.0,12.357142857142858,0.0,5,2
2020-02-09,Amoxicillin,14.0,175.0,0.0,0,18.0,12.0,12.357142857142858,0.0,6,2
2020-02-10,Amoxicillin,10.0,125.0,0.0,0,20.0,14.0,12.928571428571429,0.0,0,2
2020-02-11,Amoxicillin,12.0,150.0,0.0,0,8.0,10.0,12.357142857142858,0.0,1,2
2020-02-12,Amoxicillin,17.0,212.5,0.0,0,15.0,11.0,12.357142857142858,0.0,2,2
2020-02-13,Amoxicillin,10.0,125.0,0.0,0,12.0,7.0,12.785714285714286,0.0,3,2
2020-02-14,Amoxicillin,11.0,137.5,0.0,0,8.0,12.0,13.0,0.0,4,2
2020-02-15,Amoxicillin,9.0,112.5,0.0,0,9.0,5.0,12.714285714285714,0.0,5,2
2020-02-16,Amoxicillin,13.0,162.5,0.0,0,14.0,9.0,12.357142857142858,0.0,6,2
2020-02-17,Amoxicillin,14.0,175.0,0.0,0,10.0,16.0,12.0,0.0,0,2
2020-02-18,Amoxicillin,12.0,150.0,0.0,0,12.0,16.0,11.571428571428571,0.0,1,2
2020-02-19,Amoxicillin,9.0,112.5,0.0,0,17.0,8.0,11.857142857142858,0.0,2,2
2020-02-20,Amoxicillin,13.0,162.5,0.0,0,10.0,10.0,11.428571428571429,0.0,3,2
2020-02-21,Amoxicillin,14.0,175.0,0.0,0,11.0,18.0,11.5,0.0,4,2
2020-02-22,Amoxicillin,14.0,175.0,0.0,0,9.0,18.0,11.928571428571429,0.0,5,2
2020-02-23,Amoxicillin,16.0,200.0,0.0,0,13.0,13.0,12.285714285714286,0.0,6,2
2020-02-24,Amoxicillin,12.0,150.0,0.0,0,14.0,9.0,12.428571428571429,0.0,0,2
2020-02-25,Amoxicillin,16.0,200.0,0.0,0,12.0,6.0,12.571428571428571,0.0,1,2
2020-02-26,Amoxicillin,16.0,200.0,0.0,0,9.0,18.0,12.857142857142858,0.0,2,2
2020-02-27,Amoxicillin,17.0,212.5,0.0,0,13.0,12.0,12.785714285714286,0.0,3,2
2020-02-28,Amoxicillin,17.0,212.5,0.0,0,14.0,11.0,13.285714285714286,0.0,4,2
2020-02-29,Amoxicillin,3.0,37.5,0.0,0,14.0,7.0,13.714285714285714,0.0,5,2
2020-03-01,Amoxicillin,12.0,150.0,0.0,0,16.0,15.0,13.285714285714286,0.0,6,3
2020-03-02,Amoxicillin,18.0,225.0,0.0,0,12.0,14.0,13.214285714285714,0.0,0,3
2020-03-03,Amoxicillin,10.0,125.0,0.0,0,16.0,18.0,13.5,0.0,1,3
2020-03-04,Amoxicillin,10.0,125.0,0.0,0,16.0,20.0,13.357142857142858,0.0,2,3
2020-03-05,Amoxicillin,13.0,162.5,0.0,0,17.0,8.0,13.428571428571429,0.0,3,3
2020-03-06,Amoxicillin,5.0,62.5,0.0,0,17.0,15.0,13.428571428571429,0.0,4,3
2020-03-07,Amoxicillin,16.0,200.0,0.0,0,3.0,12.0,12.785714285714286,0.0,5,3
2020-03-08,Amoxicillin,11.0,137.5,0.0,0,12.0,8.0,12.928571428571429,0.0,6,3
2020-03-09,Amoxicillin,10.0,125.0,0.0,0,18.0,9.0,12.571428571428571,0.0,0,3
2020-03-10,Amoxicillin,10.0,125.0,0.0,0,10.0,14.0,12.428571428571429,0.0,1,3
2020-03-11,Amoxicillin,14.0,175.0,0.0,0,10.0,10.0,12.0,0.0,2,3
2020-03-12,Amoxicillin,19.0,237.5,0.0,0,13.0,12.0,11.857142857142858,0.0,3,3
2020-03-13,Amoxicillin,11.0,137.5,0.0,0,5.0,17.0,12.0,0.0,4,3
2020-03-14,Amoxicillin,15.0,187.5,0.0,0,16.0,10.0,11.571428571428571,0.0,5,3
2020-03-15,Amoxicillin,17.0,212.5,0.0,0,11.0,11.0,12.428571428571429,0.0,6,3
2020-03-16,Amoxicillin,19.0,237.5,0.0,0,10.0,9.0,12.785714285714286,0.0,0,3
2020-03-17,Amoxicillin,11.0,137.5,0.0,0,10.0,13.0,12.857142857142858,0.0,1,3
2020-03-18,Amoxicillin,13.0,162.5,0.0,0,14.0,14.0,12.928571428571429,0.0,2,3
2020-03-19,Amoxicillin,14.0,175.0,0.0,0,19.0,12.0,13.142857142857142,0.0,3,3
2020-03-20,Amoxicillin,13.0,162.5,0.0,0,11.0,9.0,13.214285714285714,0.0,4,3
2020-03-21,Amoxicillin,13.0,162.5,0.0,0,15.0,13.0,13.785714285714286,0.0,5,3
2020-03-22,Amoxicillin,13.0,162.5,0.0,0,17.0,14.0,13.571428571428571,0.0,6,3
2020-03-23,Amoxicillin,17.0,212.5,0.0,0,19.0,14.0,13.714285714285714,0.0,0,3
2020-03-24,Amoxicillin,12.0,150.0,0.0,0,11.0,16.0,14.214285714285714,0.0,1,3
2020-03-25,Amoxicillin,13.0,162.5,0.0,0,13.0,12.0,14.357142857142858,0.0,2,3
2020-03-26,Amoxicillin,9.0,112.5,0.0,0,14.0,16.0,14.285714285714286,0.0,3,3
2020-03-27,Amoxicillin,9.0,112.5,0.0,0,13.0,16.0,13.571428571428571,0.0,4,3
2020-03-28,Amoxicillin,16.0,200.0,0.0,0,13.0,17.0,13.428571428571429,0.0,5,3
2020-03-29,Amoxicillin,9.0,112.5,0.0,0,13.0,17.0,13.5,0.0,6,3
2020-03-30,Amoxicillin,7.0,87.5,0.0,0,17.0,3.0,12.928571428571429,0.0,0,3
2020-03-31,Amoxicillin,8.0,100.0,0.0,0,12.0,12.0,12.071428571428571,0.0,1,3
2020-04-01,Amoxicillin,12.0,150.0,0.0,0,13.0,18.0,11.857142857142858,0.0,2,4
2020-04-02,Amoxicillin,8.0,100.0,0.0,0,9.0,10.0,11.785714285714286,0.0,3,4
2020-04-03,Amoxicillin,15.0,187.5,0.0,0,9.0,10.0,11.357142857142858,0.0,4,4
2020-04-04,Amoxicillin,11.0,137.5,0.0,0,16.0,13.0,11.5,0.0,5,4
2020-04-05,Amoxicillin,17.0,212.5,0.0,0,9.0,5.0,11.357142857142858,0.0,6,4
2020-04-06,Amoxicillin,7.0,87.5,0.0,0,7.0,16.0,11.642857142857142,0.0,0,4
2020-04-07,Amoxicillin,6.0,75.0,0.0,0,8.0,11.0,10.928571428571429,0.0,1,4
2020-04-08,Amoxicillin,13.0,162.5,0.0,0,12.0,10.0,10.5,0.0,2,4
2020-04-09,Amoxicillin,13.0,162.5,0.0,0,8.0,10.0,10.5,0.0,3,4
2020-04-10,Amoxicillin,13.0,162.5,0.0,0,15.0,14.0,10.785714285714286,0.0,4,4
2020-04-11,Amoxicillin,15.0,187.5,0.0,0,11.0,19.0,11.071428571428571,0.0,5,4
2020-04-12,Amoxicillin,7.0,87.5,0.0,0,17.0,11.0,11.0,0.0,6,4
2020-04-13,Amoxicillin,14.0,175.0,0.0,0,7.0,15.0,10.857142857142858,0.0,0,4
2020-04-14,Amoxicillin,10.0,125.0,0.0,0,6.0,17.0,11.357142857142858,0.0,1,4
2020-04-15,Amoxicillin,8.0,100.0,0.0,0,13.0,19.0,11.5,0.0,2,4
2020-04-16,Amoxicillin,10.0,125.0,0.0,0,13.0,11.0,11.214285714285714,0.0,3,4
2020-04-17,Amoxicillin,9.0,112.5,0.0,0,13.0,13.0,11.357142857142858,0.0,4,4
2020-04-18,Amoxicillin,8.0,100.0,0.0,0,15.0,14.0,10.928571428571429,0.0,5,4
2020-04-19,Amoxicillin,15.0,187.5,0.0,0,7.0,13.0,10.714285714285714,0.0,6,4
2020-04-20,Amoxicillin,13.0,162.5,0.0,0,14.0,13.0,10.571428571428571,0.0,0,4
2020-04-21,Amoxicillin,20.0,250.0,0.0,0,10.0,13.0,11.0,0.0,1,4
2020-04-22,Amoxicillin,8.0,100.0,0.0,0,8.0,17.0,12.0,0.0,2,4
2020-04-23,Amoxicillin,10.0,125.0,0.0,0,10.0,12.0,11.642857142857142,0.0,3,4
2020-04-24,Amoxicillin,9.0,112.5,0.0,0,9.0,13.0,11.428571428571429,0.0,4,4
2020-04-25,Amoxicillin,8.0,100.0,0.0,0,8.0,9.0,11.142857142857142,0.0,5,4
2020-04-26,Amoxicillin,9.0,112.5,0.0,0,15.0,9.0,10.642857142857142,0.0,6,4
2020-04-27,Amoxicillin,17.0,212.5,0.0,0,13.0,16.0,10.785714285714286,0.0,0,4
2020-04-28,Amoxicillin,19.0,237.5,0.0,0,20.0,9.0,11.0,0.0,1,4
2020-04-29,Amoxicillin,9.0,112.5,0.0,0,8.0,7.0,11.642857142857142,0.0,2,4
2020-04-30,Amoxicillin,11.0,137.5,0.0,0,10.0,8.0,11.714285714285714,0.0,3,4
2020-05-01,Amoxicillin,11.0,137.5,0.0,0,9.0,12.0,11.785714285714286,0.0,4,5
2020-05-02,Amoxicillin,14.0,175.0,0.0,0,8.0,8.0,11.928571428571429,0.0,5,5
2020-05-03,Amoxicillin,14.0,175.0,0.0,0,9.0,15.0,12.357142857142858,0.0,6,5
2020-05-04,Amoxicillin,18.0,225.0,0.0,0,17.0,11.0,12.285714285714286,0.0,0,5
2020-05-05,Amoxicillin,16.0,205.04,0.0,0,19.0,17.0,12.642857142857142,0.0,1,5
2020-05-06,Amoxicillin,16.0,200.0,0.0,0,9.0,7.0,12.357142857142858,0.0,2,5
2020-05-07,Amoxicillin,8.0,100.0,0.0,0,11.0,6.0,12.928571428571429,0.0,3,5
2020-05-08,Amoxicillin,11.0,137.5,0.0,0,11.0,13.0,12.785714285714286,0.0,4,5
2020-05-09,Amoxicillin,10.0,125.0,0.0,0,14.0,13.0,12.928571428571429,0.0,5,5
2020-05-10,Amoxicillin,11.0,137.5,0.0,0,14.0,13.0,13.071428571428571,0.0,6,5
2020-05-11,Amoxicillin,11.0,137.5,0.0,0,18.0,15.0,13.214285714285714,0.0,0,5
2020-05-12,Amoxicillin,12.0,150.0,0.0,0,16.0,7.0,12.785714285714286,0.0,1,5
2020-05-13,Amoxicillin,5.0,62.5,0.0,0,16.0,14.0,12.285714285714286,0.0,2,5
2020-05-14,Amoxicillin,19.0,237.5,0.0,0,8.0,10.0,12.0,0.0,3,5
2020-05-15,Amoxicillin,10.0,125.0,0.0,0,11.0,8.0,12.571428571428571,0.0,4,5
2020-05-16,Amoxicillin,15.0,187.5,0.0,0,10.0,10.0,12.5,0.0,5,5
2020-05-17,Amoxicillin,8.0,100.0,0.0,0,11.0,9.0,12.571428571428571,0.0,6,5
2020-05-18,Amoxicillin,13.0,162.5,0.0,0,11.0,8.0,12.142857142857142,0.0,0,5
2020-05-19,Amoxicillin,17.0,212.5,0.0,0,12.0,15.0,11.785714285714286,0.0,1,5
2020-05-20,Amoxicillin,12.0,150.0,0.0,0,5.0,13.0,11.857142857142858,0.0,2,5
2020-05-21,Amoxicillin,6.0,75.0,0.0,0,19.0,20.0,11.571428571428571,0.0,3,5
2020-05-22,Amoxicillin,14.0,175.0,0.0,0,10.0,8.0,11.428571428571429,0.0,4,5
2020-05-23,Amoxicillin,14.0,175.0,0.0,0,15.0,10.0,11.642857142857142,0.0,5,5
2020-05-24,Amoxicillin,20.0,250.0,0.0,0,8.0,9.0,11.928571428571429,0.0,6,5
2020-05-25,Amoxicillin,12.0,150.0,0.0,0,13.0,8.0,12.571428571428571,0.0,0,5
2020-05-26,Amoxicillin,12.0,150.0,0.0,0,17.0,9.0,12.642857142857142,0.0,1,5
2020-05-27,Amoxicillin,16.0,200.0,0.0,0,12.0,17.0,12.642857142857142,0.0,2,5
2020-05-28,Amoxicillin,10.0,125.0,0.0,0,6.0,19.0,13.428571428571429,0.0,3,5
2020-05-29,Amoxicillin,13.0,162.5,0.0,0,14.0,9.0,12.785714285714286,0.0,4,5
2020-05-30,Amoxicillin,19.0,237.5,0.0,0,14.0,11.0,13.0,0.0,5,5
2020-05-31,Amoxicillin,17.0,212.5,0.0,0,20.0,11.0,13.285714285714286,0.0,6,5
2020-06-01,Amoxicillin,11.0,137.5,0.0,0,12.0,14.0,13.928571428571429,0.0,0,6
2020-06-02,Amoxicillin,9.0,112.5,0.0,0,12.0,14.0,13.785714285714286,0.0,1,6
2020-06-03,Amoxicillin,12.0,150.0,0.0,0,16.0,18.0,13.214285714285714,0.0,2,6
2020-06-04,Amoxicillin,6.0,75.0,0.0,0,10.0,16.0,13.214285714285714,0.0,3,6
2020-06-05,Amoxicillin,9.0,112.5,0.0,0,13.0,16.0,13.214285714285714,0.0,4,6
2020-06-06,Amoxicillin,10.0,125.0,0.0,0,19.0,8.0,12.857142857142858,0.0,5,6
2020-06-07,Amoxicillin,13.0,162.5,0.0,0,17.0,11.0,12.571428571428571,0.0,6,6
2020-06-08,Amoxicillin,13.0,162.5,0.0,0,11.0,10.0,12.071428571428571,0.0,0,6
2020-06-09,Amoxicillin,12.0,150.0,0.0,0,9.0,11.0,12.142857142857142,0.0,1,6
2020-06-10,Amoxicillin,15.0,187.5,0.0,0,12.0,11.0,12.142857142857142,0.0,2,6
2020-06-11,Amoxicillin,14.0,175.0,0.0,0,6.0,12.0,12.071428571428571,0.0,3,6
